n_days,mean_ic,t,frac_pos,ci_lo,ci_hi,ic_y2025,ic_year,n_y2025,n_year,dt,target,feature,p,q_bh,ctl_bar,s0,s1,s2,s3,s4,s5,s6,survives
444,-0.068432,-11.8147,0.290541,-0.07976,-0.0570029,-0.0732558,-0.0646888,194,250,10:30,fwd60_nx,corwin_schultz,3.44141e-28,1.88188e-27,0.00519295,True,True,True,True,True,True,True,True
444,-0.018039,-2.9596,0.443694,-0.0297706,-0.00619989,-0.0110566,-0.0234573,194,250,10:30,fwd60_nx,abdi_ranaldo,0.00324556,0.00630149,0.00519295,True,True,True,True,True,False,True,False
444,-0.014506,-2.45853,0.43018,-0.0258044,-0.00289648,-0.00959763,-0.0183149,194,250,10:30,fwd60_nx,roll,0.0143323,0.0257445,0.00519295,True,True,True,True,True,False,True,False
444,-0.0597662,-10.7032,0.306306,-0.070733,-0.0486652,-0.0607032,-0.059039,194,250,10:30,fwd60_nx,bar_range,6.21576e-24,3.01709e-23,0.00519295,True,True,True,True,True,True,True,True
444,-0.00761642,-1.31057,0.477477,-0.019089,0.00357206,-0.017698,0.000206874,194,250,10:30,fwd60_nx,log_price,0.190681,0.257419,0.00519295,True,False,False,True,False,False,False,False
444,-0.0660109,-11.934,0.263514,-0.0765487,-0.055085,-0.0747158,-0.0592559,194,250,10:30,fwd60_nx,atr_pct,1.16638e-28,6.45996e-28,0.00519295,True,True,True,True,True,True,True,True
444,-0.0017639,-0.30775,0.475225,-0.0130412,0.00918751,-0.00875386,0.0036603,194,250,10:30,fwd60_nx,mins_since_cross,0.758417,0.809978,0.00519295,True,False,False,False,False,False,False,False
444,-0.0127831,-2.42249,0.472973,-0.022974,-0.00254603,-0.0298728,0.000478519,194,250,10:30,fwd60_nx,close_pos,0.0158148,0.0282898,0.00519295,True,True,True,True,False,False,False,False
444,-0.00519295,-1.08017,0.47973,-0.0144359,0.00433211,-0.00678529,-0.00395729,194,250,10:30,fwd60_nx,ctl_tickerhash,0.280653,0.355848,0.00519295,True,False,False,False,True,False,False,False
444,0.00190974,0.411442,0.52027,-0.00710349,0.0108344,0.00315004,0.000947276,194,250,10:30,fwd60_nx,ctl_random,0.680948,0.742852,0.00519295,True,False,False,False,False,False,False,False
444,0.0121232,2.2238,0.529279,0.00160044,0.0228024,0.0157148,0.00933615,194,250,10:30,fwd60_nx,c37_rank_score,0.0266653,0.0455312,0.00519295,True,True,True,True,True,False,True,False
444,0.0447287,6.8379,0.644144,0.0319313,0.0575012,0.0383872,0.0496497,194,250,10:30,fwd_flat_nx,coil,2.6761e-11,9.17521e-11,0.00281855,True,True,True,True,True,True,True,True
444,-0.0447287,-6.8379,0.355856,-0.0575013,-0.0319313,-0.0383872,-0.0496498,194,250,10:30,fwd_flat_nx,dist_sess_high_pct,2.67608e-11,9.17521e-11,0.00281855,True,True,True,True,True,True,True,True
444,0.0507583,8.02423,0.644144,0.0385687,0.0631995,0.0508216,0.0507092,194,250,10:30,fwd_flat_nx,dist_high60,9.24317e-15,3.59734e-14,0.00281855,True,True,True,True,True,True,True,True
444,-0.00538739,-0.940542,0.477477,-0.0166033,0.00576647,-0.00651132,-0.00451521,194,250,10:30,fwd_flat_nx,gain_now,0.347452,0.425814,0.00281855,True,False,False,True,True,False,False,False
444,0.0354849,4.88452,0.587838,0.0209918,0.0493661,0.0358908,0.03517,194,250,10:30,fwd_flat_nx,pm_gain,1.45078e-06,3.94174e-06,0.00281855,True,True,True,True,True,True,True,True
444,0.0295435,4.15132,0.596847,0.01547,0.0429845,0.0269859,0.0315282,194,250,10:30,fwd_flat_nx,gap7,3.96583e-05,9.54451e-05,0.00281855,True,True,True,True,True,True,True,True
444,-0.00413952,-0.686884,0.486486,-0.0160494,0.00781518,0.000391455,-0.00765555,194,250,10:30,fwd_flat_nx,pressure30,0.492515,0.568894,0.00281855,True,False,False,True,False,False,False,False
444,-0.00560101,-1.07964,0.481982,-0.0157675,0.00449712,-0.00439267,-0.00653867,194,250,10:30,fwd_flat_nx,pressure30_nv,0.280889,0.355848,0.00281855,True,False,False,True,True,False,False,False
444,-0.0119404,-2.28452,0.45045,-0.0220516,-0.00167641,-0.0160595,-0.00874398,194,250,10:30,fwd_flat_nx,pressure30_bc,0.022813,0.0394999,0.00281855,True,True,True,True,True,False,True,False
444,-0.0024492,-0.476686,0.472973,-0.0123603,0.00767746,-0.00406822,-0.00119285,194,250,10:30,fwd_flat_nx,pressure30_t,0.633821,0.70298,0.00281855,True,False,False,False,False,False,False,False
444,-0.0059738,-1.16632,0.484234,-0.0160066,0.00401702,-0.00965276,-0.00311893,194,250,10:30,fwd_flat_nx,pressure10,0.244113,0.317641,0.00281855,True,False,False,True,False,False,False,False
444,-0.00901084,-1.47646,0.481982,-0.0209382,0.00283651,-0.0133914,-0.00561149,194,250,10:30,fwd_flat_nx,log_dvol,0.140531,0.196789,0.00281855,True,False,False,True,True,False,False,False
444,-0.0144508,-2.25025,0.459459,-0.0269142,-0.00189031,-0.0101217,-0.0178101,194,250,10:30,fwd_flat_nx,n_bars,0.024923,0.0426406,0.00281855,True,True,True,True,True,False,True,False
444,0.00976558,1.85273,0.536036,-0.000452341,0.0201414,0.00621673,0.0125195,194,250,10:30,fwd_flat_nx,stale_min,0.0645862,0.0984171,0.00281855,True,False,False,True,True,False,False,False
444,0.0113791,1.92174,0.522523,-1.18516e-05,0.0229131,0.0131152,0.0100319,194,250,10:30,fwd_flat_nx,no_trade_share,0.0552799,0.0862127,0.00281855,True,False,False,True,True,False,False,False
444,-0.0117969,-1.87887,0.459459,-0.0238735,0.00037423,0.00595226,-0.0255703,194,250,10:30,fwd_flat_nx,amihud,0.0609182,0.0936537,0.00281855,True,False,False,True,False,False,False,False
444,-0.0803971,-13.2665,0.247748,-0.0924681,-0.068763,-0.0818479,-0.0792713,194,250,10:30,fwd_flat_nx,corwin_schultz,4.65744e-34,2.93725e-33,0.00281855,True,True,True,True,True,True,True,True
444,-0.0316347,-5.10486,0.398649,-0.0436323,-0.0196418,-0.0264339,-0.0356705,194,250,10:30,fwd_flat_nx,abdi_ranaldo,4.92373e-07,1.39479e-06,0.00281855,True,True,True,True,True,True,True,True
444,-0.0252388,-3.99378,0.425676,-0.0377166,-0.0130329,-0.0195819,-0.0296285,194,250,10:30,fwd_flat_nx,roll,7.61227e-05,0.000176327,0.00281855,True,True,True,True,True,True,True,True
444,-0.06464,-10.7968,0.283784,-0.0763485,-0.052976,-0.0639434,-0.0651805,194,250,10:30,fwd_flat_nx,bar_range,2.77868e-24,1.37187e-23,0.00281855,True,True,True,True,True,True,True,True
444,-0.00496117,-0.819827,0.493243,-0.0166661,0.00696874,-0.015716,0.00338456,194,250,10:30,fwd_flat_nx,log_price,0.412756,0.490538,0.00281855,True,False,False,True,False,False,False,False
444,-0.0766687,-13.6452,0.236486,-0.0877702,-0.0654818,-0.0778689,-0.0757373,194,250,10:30,fwd_flat_nx,atr_pct,1.2264e-35,8.21404e-35,0.00281855,True,True,True,True,True,True,True,True
444,0.00540105,0.93342,0.522523,-0.00616232,0.0165479,0.00572511,0.00514957,194,250,10:30,fwd_flat_nx,mins_since_cross,0.351112,0.428475,0.00281855,True,False,False,True,True,False,False,False
444,0.00155144,0.2952,0.490991,-0.00875971,0.0116526,-0.0104447,0.0108604,194,250,10:30,fwd_flat_nx,close_pos,0.76798,0.818168,0.00281855,True,False,False,False,False,False,False,False
444,0.000302048,0.0633926,0.490991,-0.00908022,0.00961293,-0.00679185,0.00580691,194,250,10:30,fwd_flat_nx,ctl_tickerhash,0.949482,0.969146,0.00281855,True,False,False,False,False,False,False,False
444,-0.00281855,-0.62742,0.545045,-0.0117608,0.00606244,0.00345145,-0.00768407,194,250,10:30,fwd_flat_nx,ctl_random,0.530707,0.608131,0.00281855,True,False,False,False,False,False,False,False
444,0.0308642,5.30759,0.59009,0.0193482,0.0424367,0.0255344,0.0350002,194,250,10:30,fwd_flat_nx,c37_rank_score,1.75984e-07,5.15424e-07,0.00281855,True,True,True,True,True,True,True,True
444,0.0460417,6.75293,0.632883,0.0327219,0.0596982,0.0404714,0.0503644,194,250,10:30,fwd_flat_nx5,coil,4.56348e-11,1.53435e-10,0.00606454,True,True,True,True,True,True,True,True
444,-0.0460417,-6.75291,0.367117,-0.0596982,-0.0327218,-0.0404713,-0.0503642,194,250,10:30,fwd_flat_nx5,dist_sess_high_pct,4.56397e-11,1.53435e-10,0.00606454,True,True,True,True,True,True,True,True
444,0.0506053,7.68906,0.646396,0.0377979,0.0637705,0.0516453,0.0497983,194,250,10:30,fwd_flat_nx5,dist_high60,9.66611e-14,3.66295e-13,0.00606454,True,True,True,True,True,True,True,True
444,-0.00957273,-1.61816,0.470721,-0.021347,0.00187325,-0.0126309,-0.00719959,194,250,10:30,fwd_flat_nx5,gain_now,0.10634,0.15313,0.00606454,True,False,False,True,True,False,False,False
444,0.035625,4.76161,0.59009,0.0207818,0.0500337,0.0338327,0.0370158,194,250,10:30,fwd_flat_nx5,pm_gain,2.60578e-06,6.97026e-06,0.00606454,True,True,True,True,True,True,True,True
444,0.0283101,3.84161,0.583333,0.013759,0.0424069,0.0247735,0.0310545,194,250,10:30,fwd_flat_nx5,gap7,0.000140077,0.000311122,0.00606454,True,True,True,True,True,True,True,True
444,-0.00357653,-0.581758,0.477477,-0.015744,0.00854305,0.00522613,-0.0104074,194,250,10:30,fwd_flat_nx5,pressure30,0.561026,0.634836,0.00606454,True,False,False,False,False,False,False,False
444,-0.00754185,-1.37356,0.484234,-0.0183757,0.00320567,-0.00416804,-0.0101599,194,250,10:30,fwd_flat_nx5,pressure30_nv,0.170273,0.233147,0.00606454,True,False,False,True,True,False,False,False
444,-0.0119575,-2.15602,0.448198,-0.022672,-0.00122524,-0.0124824,-0.0115502,194,250,10:30,fwd_flat_nx5,pressure30_bc,0.03162,0.0526386,0.00606454,True,True,False,True,True,False,True,False
444,-0.0049574,-0.907445,0.475225,-0.0156382,0.00588744,-0.0036893,-0.00594145,194,250,10:30,fwd_flat_nx5,pressure30_t,0.364665,0.443137,0.00606454,True,False,False,False,True,False,False,False
444,-0.00751436,-1.42869,0.495495,-0.0178941,0.00262516,-0.0115608,-0.00437428,194,250,10:30,fwd_flat_nx5,pressure10,0.153797,0.213292,0.00606454,True,False,False,True,True,False,False,False
444,-0.0072773,-1.2036,0.461712,-0.0189856,0.00437174,-0.0163247,-0.000256495,194,250,10:30,fwd_flat_nx5,log_dvol,0.229385,0.301199,0.00606454,True,False,False,True,False,False,False,False
444,-0.0149231,-2.28719,0.434685,-0.0276404,-0.00242016,-0.0149147,-0.0149296,194,250,10:30,fwd_flat_nx5,n_bars,0.0226555,0.0394645,0.00606454,True,True,True,True,True,False,True,False
444,0.0107235,2.03321,0.556306,0.000626132,0.0212018,0.0184914,0.00469552,194,250,10:30,fwd_flat_nx5,stale_min,0.0426274,0.0688413,0.00606454,True,True,False,True,False,False,False,False
444,0.0105486,1.78175,0.527027,-0.000847161,0.0223397,0.020038,0.00318481,194,250,10:30,fwd_flat_nx5,no_trade_share,0.0754748,0.113607,0.00606454,True,False,False,True,False,False,False,False
444,-0.0136058,-2.20375,0.454955,-0.0256225,-0.0016722,0.00141993,-0.0252658,194,250,10:30,fwd_flat_nx5,amihud,0.0280559,0.04753,0.00606454,True,True,True,True,False,False,False,False
444,-0.0790141,-13.1425,0.25,-0.0910655,-0.0673419,-0.0798134,-0.0783938,194,250,10:30,fwd_flat_nx5,corwin_schultz,1.51846e-33,9.43851e-33,0.00606454,True,True,True,True,True,True,True,True
444,-0.0326222,-5.21718,0.400901,-0.0447891,-0.0206354,-0.0275579,-0.0365521,194,250,10:30,fwd_flat_nx5,abdi_ranaldo,2.79577e-07,8.07874e-07,0.00606454,True,True,True,True,True,True,True,True
444,-0.0267049,-4.16823,0.407658,-0.0391585,-0.0142333,-0.0218732,-0.0304543,194,250,10:30,fwd_flat_nx5,roll,3.69306e-05,8.98817e-05,0.00606454,True,True,True,True,True,True,True,True
444,-0.0676408,-11.4647,0.288288,-0.0791735,-0.0562352,-0.0724418,-0.0639153,194,250,10:30,fwd_flat_nx5,bar_range,7.96793e-27,4.19774e-26,0.00606454,True,True,True,True,True,True,True,True
444,-0.0101026,-1.61151,0.448198,-0.0224106,0.00208797,-0.0223299,-0.000614211,194,250,10:30,fwd_flat_nx5,log_price,0.10778,0.154945,0.00606454,True,False,False,True,False,False,False,False
444,-0.0803264,-13.552,0.265766,-0.0919406,-0.0688176,-0.076043,-0.0836503,194,250,10:30,fwd_flat_nx5,atr_pct,3.0136e-35,1.97254e-34,0.00606454,True,True,True,True,True,True,True,True
444,0.000230012,0.0373197,0.504505,-0.011848,0.0122149,-0.00182118,0.00182174,194,250,10:30,fwd_flat_nx5,mins_since_cross,0.970247,0.983912,0.00606454,True,False,False,False,False,False,False,False
444,0.000823561,0.147864,0.481982,-0.0101126,0.0115545,-0.0148788,0.0130086,194,250,10:30,fwd_flat_nx5,close_pos,0.882517,0.918668,0.00606454,True,False,False,False,False,False,False,False
444,0.00310323,0.605083,0.497748,-0.00683691,0.0131744,-0.0105101,0.0136672,194,250,10:30,fwd_flat_nx5,ctl_tickerhash,0.545434,0.621708,0.00606454,True,False,False,False,False,False,False,False
444,-0.00606454,-1.21804,0.497748,-0.0158957,0.00362482,-0.00145108,-0.00964459,194,250,10:30,fwd_flat_nx5,ctl_random,0.223858,0.294837,0.00606454,True,False,False,False,False,False,False,False
444,0.0310737,5.05743,0.585586,0.0189479,0.0432373,0.0232946,0.0371103,194,250,10:30,fwd_flat_nx5,c37_rank_score,6.23378e-07,1.7487e-06,0.00606454,True,True,True,True,True,True,True,True
444,-0.208888,-37.1628,0.0472973,-0.21992,-0.197694,-0.203827,-0.212816,194,250,10:30,peak60,coil,3.13463e-138,1.04166e-136,0.00905945,False,True,True,True,True,True,False,False
444,0.208888,37.1629,0.952703,0.197694,0.21992,0.203827,0.212816,194,250,10:30,peak60,dist_sess_high_pct,3.13225e-138,1.04166e-136,0.00905945,False,True,True,True,True,True,False,False
444,-0.199776,-36.0864,0.0472973,-0.210619,-0.188723,-0.195097,-0.203407,194,250,10:30,peak60,dist_high60,5.6238e-134,1.79961e-132,0.00905945,False,True,True,True,True,True,False,False
444,0.118727,22.0817,0.876126,0.108278,0.129235,0.121663,0.116448,194,250,10:30,peak60,gain_now,2.06589e-73,2.37991e-72,0.00905945,False,True,True,True,True,True,False,False
444,0.0054531,0.781217,0.52027,-0.00832798,0.0191328,0.00336914,0.00707026,194,250,10:30,peak60,pm_gain,0.435092,0.510877,0.00905945,False,False,False,False,True,False,True,False
444,0.0147193,2.15646,0.558559,0.00113825,0.0279834,0.013122,0.0159588,194,250,10:30,peak60,gap7,0.0315855,0.0526386,0.00905945,False,True,False,True,True,False,True,False
444,-0.012348,-2.25534,0.470721,-0.0229654,-0.00170987,-0.00276265,-0.0197862,194,250,10:30,peak60,pressure30,0.024599,0.0422535,0.00905945,False,True,True,True,False,False,False,False
444,-0.011993,-2.50883,0.45045,-0.0213847,-0.00269837,-0.00638459,-0.0163451,194,250,10:30,peak60,pressure30_nv,0.0124692,0.0225856,0.00905945,False,True,True,True,True,False,False,False
444,-0.0147538,-3.17558,0.439189,-0.0239062,-0.0055436,-0.00520355,-0.0221648,194,250,10:30,peak60,pressure30_bc,0.00159975,0.00319949,0.00905945,False,True,True,True,False,False,True,False
444,-0.00958144,-2.02462,0.477477,-0.0186759,-0.000279369,0.000164785,-0.0171445,194,250,10:30,peak60,pressure30_t,0.043506,0.070129,0.00905945,False,True,False,True,False,False,False,False
444,-0.0111309,-2.16155,0.466216,-0.0210857,-0.00113609,-0.00827563,-0.0133466,194,250,10:30,peak60,pressure10,0.0311882,0.0522221,0.00905945,False,True,False,True,True,False,False,False
444,0.0826392,13.7196,0.734234,0.0709815,0.0941974,0.0951241,0.072951,194,250,10:30,peak60,log_dvol,5.97584e-36,4.03369e-35,0.00905945,False,True,True,True,True,True,False,False
444,0.158382,28.4959,0.934685,0.147567,0.169169,0.173007,0.147034,194,250,10:30,peak60,n_bars,3.16359e-102,6.35661e-101,0.00905945,False,True,True,True,True,True,False,False
444,-0.121538,-22.7429,0.144144,-0.132053,-0.1112,-0.131308,-0.113957,194,250,10:30,peak60,stale_min,1.96443e-76,2.35731e-75,0.00905945,False,True,True,True,True,True,False,False
444,-0.112826,-20.1432,0.166667,-0.123843,-0.101926,-0.13178,-0.098118,194,250,10:30,peak60,no_trade_share,1.55449e-64,1.7001e-63,0.00905945,False,True,True,True,True,True,False,False
444,0.0925179,15.071,0.77027,0.0804689,0.104595,0.0915363,0.0932796,194,250,10:30,peak60,amihud,9.8888e-42,7.42949e-41,0.00905945,False,True,True,True,True,True,False,False
444,0.311714,57.5555,0.997748,0.301076,0.322423,0.322961,0.302987,194,250,10:30,peak60,corwin_schultz,9.81074e-208,8.47648e-205,0.00905945,False,True,True,True,True,True,False,False
444,0.146194,25.2261,0.885135,0.134632,0.157556,0.165145,0.131488,194,250,10:30,peak60,abdi_ranaldo,1.05949e-87,1.55153e-86,0.00905945,False,True,True,True,True,True,False,False
444,0.123788,21.7841,0.864865,0.112766,0.134949,0.128693,0.119981,194,250,10:30,peak60,roll,4.75361e-72,5.4041e-71,0.00905945,False,True,True,True,True,True,False,False
444,0.280787,53.8309,0.995495,0.270758,0.290665,0.287112,0.275879,194,250,10:30,peak60,bar_range,1.8019e-196,3.89211e-194,0.00905945,False,True,True,True,True,True,False,False
444,-0.0618999,-11.3188,0.301802,-0.0726573,-0.0512724,-0.033725,-0.0837637,194,250,10:30,peak60,log_price,2.91073e-26,1.51498e-25,0.00905945,False,True,True,True,True,True,False,False
444,0.250023,45.4976,0.981982,0.239209,0.260975,0.229126,0.266238,194,250,10:30,peak60,atr_pct,4.51819e-169,2.78837e-167,0.00905945,False,True,True,True,True,True,False,False
444,0.067641,12.0467,0.734234,0.0563982,0.0783422,0.0549736,0.0774709,194,250,10:30,peak60,mins_since_cross,4.17606e-29,2.35825e-28,0.00905945,False,True,True,True,True,True,False,False
444,-0.0513056,-9.60031,0.308559,-0.061489,-0.0411087,-0.0511351,-0.0514379,194,250,10:30,peak60,close_pos,5.94454e-20,2.64747e-19,0.00905945,False,True,True,True,True,True,False,False
444,0.0038041,0.789409,0.513514,-0.00583624,0.0131553,0.0151791,-0.00502288,194,250,10:30,peak60,ctl_tickerhash,0.430295,0.50789,0.00905945,False,False,False,False,False,False,False,False
444,-0.00905945,-1.94363,0.468468,-0.0183192,5.12043e-05,-0.010278,-0.00811383,194,250,10:30,peak60,ctl_random,0.0525732,0.0822884,0.00905945,False,False,False,False,True,False,False,False
444,-0.0987108,-18.8065,0.182432,-0.108939,-0.0882987,-0.0896977,-0.105705,194,250,10:30,peak60,c37_rank_score,1.98189e-58,2.01454e-57,0.00905945,False,True,True,True,True,True,False,False
444,-0.196596,-34.8593,0.0518018,-0.207742,-0.185366,-0.197575,-0.195836,194,250,10:30,peak_flat,coil,4.74393e-129,1.36625e-127,0.00861018,False,True,True,True,True,True,False,False
444,0.196596,34.8594,0.948198,0.185367,0.207742,0.197575,0.195836,194,250,10:30,peak_flat,dist_sess_high_pct,4.74063e-129,1.36625e-127,0.00861018,False,True,True,True,True,True,False,False
444,-0.180577,-31.9122,0.0720721,-0.191643,-0.169205,-0.176398,-0.18382,194,250,10:30,peak_flat,dist_high60,6.90672e-117,1.8083e-115,0.00861018,False,True,True,True,True,True,False,False
444,0.128444,22.9824,0.867117,0.117642,0.139558,0.130206,0.127076,194,250,10:30,peak_flat,gain_now,1.58586e-77,2.01497e-76,0.00861018,False,True,True,True,True,True,False,False
444,0.0304897,4.30202,0.592342,0.0164545,0.0443278,0.0316893,0.0295588,194,250,10:30,peak_flat,pm_gain,2.08416e-05,5.15964e-05,0.00861018,False,True,True,True,True,True,True,False
444,0.0360801,5.18983,0.583333,0.0222647,0.0495251,0.0371626,0.0352401,194,250,10:30,peak_flat,gap7,3.21182e-07,9.25004e-07,0.00861018,False,True,True,True,True,True,True,False
444,-0.00933633,-1.67118,0.475225,-0.0203037,0.00158538,0.00571912,-0.0210194,194,250,10:30,peak_flat,pressure30,0.0953915,0.140406,0.00861018,False,False,False,True,False,False,False,False
444,-0.00971252,-2.00558,0.481982,-0.0191843,-0.000200029,-0.00355852,-0.014488,194,250,10:30,peak_flat,pressure30_nv,0.0455089,0.0726796,0.00861018,False,True,False,True,False,False,False,False
444,-0.0136431,-2.88192,0.461712,-0.0227602,-0.00420575,-0.00855381,-0.0175923,194,250,10:30,peak_flat,pressure30_bc,0.00414478,0.00801139,0.00861018,False,True,True,True,True,False,True,False
444,-0.00689431,-1.44614,0.484234,-0.0160476,0.00265496,0.00478201,-0.0159551,194,250,10:30,peak_flat,pressure30_t,0.148844,0.207087,0.00861018,False,False,False,False,False,False,False,False
444,-0.0105291,-2.07284,0.466216,-0.0203442,-0.000539308,-0.0120076,-0.00938173,194,250,10:30,peak_flat,pressure10,0.0387649,0.0630751,0.00861018,False,True,False,True,True,False,False,False
444,0.0274896,4.66359,0.56982,0.0159737,0.0391552,0.040057,0.0177374,194,250,10:30,peak_flat,log_dvol,4.12008e-06,1.08529e-05,0.00861018,False,True,True,True,True,True,False,False
444,0.115673,20.5633,0.844595,0.10465,0.126965,0.133744,0.101649,194,250,10:30,peak_flat,n_bars,1.85468e-66,2.05442e-65,0.00861018,False,True,True,True,True,True,False,False
444,-0.072458,-14.6836,0.25,-0.0820744,-0.0629814,-0.0801264,-0.0665073,194,250,10:30,peak_flat,stale_min,4.69538e-40,3.43797e-39,0.00861018,False,True,True,True,True,True,False,False
444,-0.0583422,-10.6494,0.304054,-0.0691005,-0.0475123,-0.0749243,-0.0454744,194,250,10:30,peak_flat,no_trade_share,9.85612e-24,4.7048e-23,0.00861018,False,True,True,True,True,True,False,False
444,0.120611,19.3263,0.831081,0.10834,0.132906,0.123537,0.11834,194,250,10:30,peak_flat,amihud,8.44924e-61,8.90262e-60,0.00861018,False,True,True,True,True,True,False,False
444,0.287658,53.2391,0.995495,0.276979,0.298352,0.303981,0.274992,194,250,10:30,peak_flat,corwin_schultz,1.25478e-194,1.80689e-192,0.00861018,False,True,True,True,True,True,False,False
444,0.15182,25.5531,0.88964,0.139841,0.163404,0.173544,0.134962,194,250,10:30,peak_flat,abdi_ranaldo,3.58106e-89,5.42813e-88,0.00861018,False,True,True,True,True,True,False,False
444,0.134779,23.6147,0.878378,0.123581,0.145823,0.14244,0.128833,194,250,10:30,peak_flat,roll,2.09114e-80,2.82304e-79,0.00861018,False,True,True,True,True,True,False,False
444,0.238121,46.4971,0.988739,0.22818,0.24819,0.242808,0.234485,194,250,10:30,peak_flat,bar_range,1.57247e-172,1.2351e-170,0.00861018,False,True,True,True,True,True,False,False
444,-0.0693191,-12.0056,0.274775,-0.0807037,-0.0581558,-0.0327624,-0.0976871,194,250,10:30,peak_flat,log_price,6.07526e-29,3.38647e-28,0.00861018,False,True,True,True,True,True,False,False
444,0.259059,45.6579,0.977477,0.247722,0.270144,0.238308,0.275161,194,250,10:30,peak_flat,atr_pct,1.25008e-169,8.30823e-168,0.00861018,False,True,True,True,True,True,False,False
444,0.0697978,12.6037,0.754505,0.0587285,0.0803322,0.0600893,0.0773316,194,250,10:30,peak_flat,mins_since_cross,2.4349e-31,1.46094e-30,0.00861018,False,True,True,True,True,True,False,False
444,-0.0327561,-6.24294,0.38964,-0.0429152,-0.0226351,-0.033856,-0.0319026,194,250,10:30,peak_flat,close_pos,1.00642e-09,3.23185e-09,0.00861018,False,True,True,True,True,True,False,False
444,6.43977e-05,0.0134184,0.493243,-0.00944835,0.00957444,0.00307886,-0.00227483,194,250,10:30,peak_flat,ctl_tickerhash,0.9893,0.995058,0.00861018,False,False,False,False,False,False,False,False
444,-0.00861018,-1.81954,0.459459,-0.0179908,0.000604356,-0.00729695,-0.00962926,194,250,10:30,peak_flat,ctl_random,0.0695036,0.105538,0.00861018,False,False,False,False,True,False,False,False
444,-0.107844,-20.7511,0.141892,-0.118096,-0.0975831,-0.10354,-0.111184,194,250,10:30,peak_flat,c37_rank_score,2.55907e-67,2.87148e-66,0.00861018,False,True,True,True,True,True,False,False
444,-0.0227555,-3.94991,0.407658,-0.0338388,-0.0117585,-0.0527393,0.00051184,194,250,11:30,fwd30,coil,9.0938e-05,0.000205682,0.00730033,True,True,True,True,False,True,False,False
444,0.0227555,3.94991,0.592342,0.0117585,0.0338388,0.0527393,-0.00051184,194,250,11:30,fwd30,dist_sess_high_pct,9.0938e-05,0.000205682,0.00730033,True,True,True,True,False,True,False,False
444,-0.0515211,-9.44829,0.313063,-0.0621507,-0.0407326,-0.0703796,-0.0368869,194,250,11:30,fwd30,dist_high60,2.0028e-19,8.73948e-19,0.00730033,True,True,True,True,True,True,False,False
444,-0.0374101,-6.91762,0.373874,-0.0479861,-0.0268673,-0.0415973,-0.0341608,194,250,11:30,fwd30,gain_now,1.61431e-11,5.66978e-11,0.00730033,True,True,True,True,True,True,False,False
444,0.0172565,2.5558,0.551802,0.00439303,0.0307409,0.0421073,-0.00202767,194,250,11:30,fwd30,pm_gain,0.0109272,0.0199601,0.00730033,True,True,True,True,False,False,True,False
444,0.0150978,2.25124,0.531532,0.00209481,0.0284836,0.0373069,-0.00213646,194,250,11:30,fwd30,gap7,0.0248595,0.0426163,0.00730033,True,True,True,True,False,False,True,False
444,-0.0170652,-3.10009,0.445946,-0.0279831,-0.00637006,-0.0157501,-0.0180858,194,250,11:30,fwd30,pressure30,0.00205796,0.0040506,0.00730033,True,True,True,True,True,False,True,False
444,-0.0191603,-4.22912,0.414414,-0.0279394,-0.0102585,-0.0241965,-0.0152522,194,250,11:30,fwd30,pressure30_nv,2.85176e-05,7.01973e-05,0.00730033,True,True,True,True,True,False,False,False
444,-0.0231793,-4.65382,0.423423,-0.0329151,-0.0135057,-0.0268129,-0.0203596,194,250,11:30,fwd30,pressure30_bc,4.31055e-06,1.13201e-05,0.00730033,True,True,True,True,True,True,False,False
444,-0.0293313,-6.57781,0.387387,-0.0381367,-0.0206714,-0.0350071,-0.0249269,194,250,11:30,fwd30,pressure30_t,1.34873e-10,4.44822e-10,0.00730033,True,True,True,True,True,True,False,False
444,-0.0211911,-5.02924,0.418919,-0.029529,-0.0130947,-0.0233044,-0.0195512,194,250,11:30,fwd30,pressure10,7.16614e-07,1.99727e-06,0.00730033,True,True,True,True,True,True,False,False
444,0.00439127,0.763963,0.522523,-0.00678957,0.0159296,0.0152548,-0.0040388,194,250,11:30,fwd30,log_dvol,0.445296,0.522029,0.00730033,True,False,False,False,False,False,False,False
444,0.00327757,0.571362,0.518018,-0.00779756,0.0147554,0.0171917,-0.00751977,194,250,11:30,fwd30,n_bars,0.568044,0.640718,0.00730033,True,False,False,False,False,False,False,False
444,0.00356781,0.715102,0.52027,-0.00642445,0.0132473,-0.00925879,0.0135212,194,250,11:30,fwd30,stale_min,0.474923,0.55305,0.00730033,True,False,False,False,False,False,True,False
444,0.00175711,0.316682,0.502252,-0.00936603,0.0126143,-0.00756267,0.00898927,194,250,11:30,fwd30,no_trade_share,0.751634,0.803727,0.00730033,True,False,False,False,False,False,True,False
444,-0.00413188,-0.715046,0.484234,-0.0154301,0.00699786,0.0025263,-0.00929863,194,250,11:30,fwd30,amihud,0.474958,0.55305,0.00730033,True,False,False,False,False,False,False,False
444,-0.0268217,-5.14507,0.405405,-0.0369231,-0.016736,-0.0180316,-0.0336427,194,250,11:30,fwd30,corwin_schultz,4.02536e-07,1.15545e-06,0.00730033,True,True,True,True,True,True,True,True
444,-0.00707886,-1.34851,0.461712,-0.0173285,0.00330325,-0.000915256,-0.0118618,194,250,11:30,fwd30,abdi_ranaldo,0.178184,0.242061,0.00730033,True,False,False,False,False,False,True,False
